City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Sao Filipe,CV,2022-02-05 02:31:44,14.8961,-24.4956,73.08,71,0,10.6
298,Artyom,AZ,2022-02-05 02:34:26,40.4723,50.333,42.94,86,100,28.61
299,Katherine,AU,2022-02-05 02:33:23,-14.4667,132.2667,77.32,94,69,8.05
300,Petropavl,KZ,2022-02-05 02:34:27,54.8753,69.1628,16.83,81,100,7.78
301,Vila Franca Do Campo,PT,2022-02-05 02:34:18,37.7167,-25.4333,59.2,78,100,8.59
302,Abu Samrah,SY,2022-02-05 02:31:00,35.3029,37.1841,42.17,93,3,7.11
303,Morgan City,US,2022-02-05 02:34:27,29.6994,-91.2068,37.99,75,75,13.8
304,Lebu,CL,2022-02-05 02:34:28,-37.6167,-73.65,57.76,85,78,17.02
305,Isangel,VU,2022-02-05 02:32:02,-19.55,169.2667,75.18,93,100,13.33
306,Kailua,US,2022-02-05 02:34:28,21.4022,-157.7394,79.48,64,20,6.91
307,San Juan,AR,2022-02-05 02:34:29,-31.5375,-68.5364,78.98,29,0,6.6
308,Umm Lajj,SA,2022-02-05 02:34:29,25.0213,37.2685,60.4,50,15,6.69
309,Mount Isa,AU,2022-02-05 02:34:30,-20.7333,139.5,87.57,20,5,8.05
310,Viedma,AR,2022-02-05 02:34:30,-40.8135,-62.9967,63.28,68,100,21.59
311,General Roca,AR,2022-02-05 02:34:31,-39.0333,-67.5833,63.0,61,58,18.66
312,Upernavik,GL,2022-02-05 02:34:31,72.7868,-56.1549,4.06,95,100,14.52
313,Batagay,RU,2022-02-05 02:34:31,67.6333,134.6333,-31.43,96,58,0.67
314,Ecija,ES,2022-02-05 02:34:32,37.5422,-5.0826,51.58,71,100,2.3
315,Bambanglipuro,ID,2022-02-05 02:34:32,-7.95,110.2833,85.5,66,64,9.89
316,Havoysund,NO,2022-02-05 02:34:33,70.9963,24.6622,18.48,79,100,21.27
317,Tatarsk,RU,2022-02-05 02:34:33,55.219,75.9828,11.37,81,100,8.66
318,Souillac,MU,2022-02-05 02:35:33,-20.5167,57.5167,80.37,89,75,17.27
319,Fortuna,US,2022-02-05 02:35:34,40.5982,-124.1573,49.19,92,75,1.01
320,Misratah,LY,2022-02-05 02:35:34,32.3754,15.0925,56.16,44,5,13.85
321,Mokhsogollokh,RU,2022-02-05 02:35:35,61.4681,128.9203,-12.44,89,95,4.7
322,Zelenogorskiy,RU,2022-02-05 02:35:35,55.0333,87.0,10.92,99,91,3.85
323,Esna,EG,2022-02-05 02:35:35,25.2934,32.554,46.42,59,0,6.58
324,Galesong,ID,2022-02-05 02:35:36,-5.3166,119.3661,84.22,71,99,9.06
325,Huarmey,PE,2022-02-05 02:35:36,-10.0681,-78.1522,70.88,84,50,8.01
326,Natalio,PY,2022-02-05 02:35:36,-26.7167,-55.0833,70.61,99,50,2.37
327,San Carlos De Bariloche,AR,2022-02-05 02:35:37,-41.1456,-71.3082,58.75,67,75,11.5
328,Aberdeen,GB,2022-02-05 02:35:37,57.1437,-2.0981,36.66,73,35,9.22
329,Hennebont,FR,2022-02-05 02:35:37,47.8051,-3.2734,45.91,87,0,1.99
330,Klaksvik,FO,2022-02-05 02:35:38,62.2266,-6.589,34.72,56,97,18.23
331,Bubaque,GW,2022-02-05 02:35:38,11.2833,-15.8333,77.7,65,0,8.03
332,Barcelona,ES,2022-02-05 02:35:36,41.3888,2.159,55.54,87,40,1.01
333,La Ronge,CA,2022-02-05 02:35:38,55.1001,-105.2842,-7.35,71,100,8.05
334,Peniche,PT,2022-02-05 02:35:39,39.3558,-9.3811,54.63,75,93,13.38
335,Mae Sai,TH,2022-02-05 02:35:39,20.4335,99.8762,70.45,65,23,1.92
336,San Quintin,MX,2022-02-05 02:35:40,30.4833,-115.95,56.75,56,5,3.36
337,Ikorodu,NG,2022-02-05 02:35:40,6.6191,3.5041,80.56,81,1,4.03
338,Vidalia,US,2022-02-05 02:35:40,32.2177,-82.4135,58.35,94,100,0.0
339,Siedlce,PL,2022-02-05 02:35:41,52.1677,22.2901,37.56,91,100,14.94
340,Nchelenge,ZM,2022-02-05 02:35:41,-9.3451,28.734,65.62,89,100,4.47
341,Hvolsvollur,IS,2022-02-05 02:35:42,63.7533,-20.2243,24.82,62,100,9.24
342,Namibe,AO,2022-02-05 02:35:42,-15.1961,12.1522,70.48,69,17,6.29
343,Aborlan,PH,2022-02-05 02:35:42,9.4352,118.5492,79.93,83,98,13.98
344,Cairns,AU,2022-02-05 02:35:43,-16.9167,145.7667,85.06,93,40,13.8
345,Ibia,BR,2022-02-05 02:35:43,-19.4783,-46.5389,66.54,96,99,0.43
346,Mercedes,AR,2022-02-05 02:35:44,-34.6515,-59.4307,71.83,95,73,3.85
347,Winnemucca,US,2022-02-05 02:35:44,40.973,-117.7357,38.1,44,0,5.75
348,Chimore,BO,2022-02-05 02:35:44,-16.9833,-65.1333,72.52,99,100,0.67
349,Agadez,NE,2022-02-05 02:35:45,19.75,10.25,51.78,32,0,8.75
350,Chipata,ZM,2022-02-05 02:35:45,-13.6333,32.65,62.19,96,100,1.34
351,Xacmaz,AZ,2022-02-05 02:35:45,41.4635,48.806,38.88,96,100,18.81
352,Wanning,CN,2022-02-05 02:35:46,18.8003,110.3967,66.31,82,100,11.32
353,Darnah,LY,2022-02-05 02:35:46,32.767,22.6367,52.2,78,1,13.67
354,Manado,ID,2022-02-05 02:32:58,1.487,124.8455,88.57,62,20,3.44
355,Rancho Palos Verdes,US,2022-02-05 02:33:40,33.7445,-118.387,65.14,48,0,1.01
356,Khasan,RU,2022-02-05 02:35:47,42.4308,130.6434,16.41,46,5,21.59
357,Miramar,US,2022-02-05 02:35:47,25.9873,-80.2323,74.01,83,0,0.0
358,Kavieng,PG,2022-02-05 02:35:48,-2.5744,150.7967,83.97,70,100,6.8
359,Lander,US,2022-02-05 02:35:49,42.833,-108.7307,36.41,46,0,3.44
360,Tunduma,TZ,2022-02-05 02:36:49,-9.3,32.7667,56.1,98,100,3.02
361,Dabakala,CI,2022-02-05 02:36:49,8.3667,-4.4333,72.1,15,1,3.42
362,Ayagoz,KZ,2022-02-05 02:36:50,47.9714,80.4392,-1.64,86,1,7.49
363,Autazes,BR,2022-02-05 02:36:50,-3.5797,-59.1306,71.98,94,100,2.39
364,Half Moon Bay,US,2022-02-05 02:36:50,37.4636,-122.4286,58.32,63,20,0.0
365,Fallon,US,2022-02-05 02:36:51,39.4735,-118.7774,36.28,46,40,6.91
366,Roald,NO,2022-02-05 02:36:51,62.5833,6.1333,37.99,75,40,34.52
367,Itoman,JP,2022-02-05 02:36:52,26.1247,127.6694,63.37,49,75,19.57
368,Harper,LR,2022-02-05 02:36:52,4.375,-7.7169,78.6,83,80,5.48
369,Matagami,CA,2022-02-05 02:36:53,49.7502,-77.6328,-9.29,64,100,4.61
370,Kharan,PK,2022-02-05 02:36:53,28.5833,65.4167,52.83,17,0,3.47
371,Dukat,RU,2022-02-05 02:36:53,62.55,155.55,-8.9,74,5,7.61
372,Quatre Cocos,MU,2022-02-05 02:34:58,-20.2078,57.7625,80.1,86,99,19.28
373,Ilulissat,GL,2022-02-05 02:36:54,69.2167,-51.1,10.42,67,75,13.8
374,Korla,CN,2022-02-05 02:36:15,41.7597,86.1469,26.37,44,100,5.7
375,Akhmeta,GE,2022-02-05 02:36:54,42.0311,45.2075,36.12,74,100,15.32
376,Tambacounda,SN,2022-02-05 02:36:55,13.7539,-13.7586,74.86,11,0,6.98
377,Mehamn,NO,2022-02-05 02:36:55,71.0357,27.8492,19.44,83,100,28.9
378,Sioux Lookout,CA,2022-02-05 02:36:55,50.1001,-91.917,-3.62,76,0,2.3
379,Lae,PG,2022-02-05 02:36:56,-6.7221,146.9847,88.03,61,65,7.72
380,Strezhevoy,RU,2022-02-05 02:32:07,60.7333,77.5889,22.98,95,100,8.3
381,Aasiaat,GL,2022-02-05 02:36:56,68.7098,-52.8699,4.14,77,100,16.44
382,Egvekinot,RU,2022-02-05 02:35:15,66.3167,-179.1667,-4.81,70,0,11.81
383,Pinega,RU,2022-02-05 02:36:57,64.7001,43.3936,-6.03,100,98,5.12
384,Ewo,CG,2022-02-05 02:36:57,-0.8725,14.8206,72.21,81,100,1.21
385,Touros,BR,2022-02-05 02:36:57,-5.1989,-35.4608,81.5,74,4,12.91
386,Vaitape,PF,2022-02-05 02:34:45,-16.5167,-151.75,80.62,75,62,13.33
387,Gimli,CA,2022-02-05 02:36:58,50.6336,-96.9907,-10.57,70,100,4.61
388,Longyan,CN,2022-02-05 02:36:58,25.1072,117.0225,53.6,73,93,2.17
389,Zhigansk,RU,2022-02-05 02:36:59,66.7697,123.3711,-27.02,98,99,4.99
390,Road Town,VG,2022-02-05 02:32:08,18.4167,-64.6167,75.0,76,100,18.99
391,Kununurra,AU,2022-02-05 02:36:59,-15.7667,128.7333,80.58,89,100,6.91
392,Minsk,BY,2022-02-05 02:35:50,53.9,27.5667,22.75,96,100,12.73
393,Nelson Bay,AU,2022-02-05 02:37:00,-32.7167,152.15,76.28,56,37,4.0
394,Geraldton,AU,2022-02-05 02:37:00,-28.7667,114.6,106.21,8,0,18.41
395,Varese,IT,2022-02-05 02:34:53,45.8291,8.8219,42.35,86,10,1.99
396,Wajid,SO,2022-02-05 02:37:01,3.8093,43.2471,71.06,66,19,16.06
397,Roanoke Rapids,US,2022-02-05 02:37:01,36.4615,-77.6542,49.21,100,100,8.05
398,Goksun,TR,2022-02-05 02:37:02,38.021,36.4973,27.55,97,6,7.38
399,Mangai,CD,2022-02-05 02:37:02,-4.05,19.5333,68.52,94,95,1.59
400,Mezen,RU,2022-02-05 02:37:02,65.8522,44.24,-6.68,100,100,6.87
401,Sosnovo-Ozerskoye,RU,2022-02-05 02:37:03,52.5249,111.5418,2.62,87,97,10.45
402,Pangoa,PE,2022-02-05 02:37:03,-12.1167,-73.0,68.32,99,62,1.95
403,Imbituba,BR,2022-02-05 02:37:03,-28.24,-48.6703,79.83,96,100,9.84
404,Russell,US,2022-02-05 02:37:04,32.3502,-85.1999,42.08,88,100,10.36
405,Beira,MZ,2022-02-05 02:37:04,-19.8436,34.8389,82.49,78,20,6.91
406,General Pico,AR,2022-02-05 02:37:05,-35.6566,-63.7568,61.56,92,98,6.6
407,Skibbereen,IE,2022-02-05 02:33:33,51.55,-9.2667,48.11,77,67,17.02
408,Esfahan,IR,2022-02-05 02:32:41,32.6572,51.6776,38.84,67,0,6.55
409,Indiana,US,2022-02-05 02:38:05,40.0003,-86.2503,19.58,82,100,0.0
410,Haines Junction,CA,2022-02-05 02:38:06,60.7522,-137.5108,-5.85,77,100,1.14
411,Hofn,IS,2022-02-05 02:33:24,64.2539,-15.2082,25.63,65,100,13.73
412,Kloulklubed,PW,2022-02-05 02:38:06,7.0419,134.2556,82.9,81,33,18.05
413,Jining,CN,2022-02-05 02:35:05,35.405,116.5814,37.0,1,89,5.28
414,Oussouye,SN,2022-02-05 02:38:07,12.485,-16.5469,71.31,51,0,5.66
415,Rozhyshche,UA,2022-02-05 02:38:07,50.9154,25.2691,35.13,79,100,12.01
416,Esperance,AU,2022-02-05 02:38:07,-33.8667,121.9,85.84,46,4,9.08
417,Cherdyn,RU,2022-02-05 02:38:08,60.403,56.4787,11.97,93,100,3.96
418,Presidencia Roque Saenz Pena,AR,2022-02-05 02:38:08,-26.7852,-60.4388,72.09,97,100,5.3
419,Acari,PE,2022-02-05 02:38:09,-15.4311,-74.6158,72.57,76,9,3.36
420,Grants,US,2022-02-05 02:38:09,35.1473,-107.8514,21.43,63,0,6.91
421,Palana,RU,2022-02-05 02:38:10,59.1167,159.9667,15.82,72,99,11.81
422,Asosa,ET,2022-02-05 02:38:10,10.0667,34.5333,60.17,24,82,5.99
423,Anchorage,US,2022-02-05 02:38:10,61.2181,-149.9003,27.91,90,75,0.0
424,Paamiut,GL,2022-02-05 02:38:01,61.994,-49.6678,5.38,92,100,7.9
425,Brae,GB,2022-02-05 02:38:11,60.3964,-1.353,40.91,66,100,24.63
426,Temir,KZ,2022-02-05 02:38:11,49.1414,57.13,26.01,89,100,16.31
427,Griffith,US,2022-02-05 02:38:12,41.5284,-87.4237,19.56,82,100,4.0
428,Kudahuvadhoo,MV,2022-02-05 02:34:17,2.6708,72.8944,81.7,73,17,10.56
429,Nuevo Casas Grandes,MX,2022-02-05 02:34:36,30.4167,-107.9167,28.74,38,0,3.0
430,Swan Hill,AU,2022-02-05 02:34:20,-35.3378,143.5544,81.7,25,68,9.44
431,Teya,RU,2022-02-05 02:38:12,60.3778,92.6267,18.37,90,100,8.52
432,Lata,PT,2022-02-05 02:38:13,40.1629,-8.3327,47.05,96,73,1.86
433,Chiang Mai,TH,2022-02-05 02:38:13,18.75,99.0,77.05,66,75,1.14
434,Markova,UA,2022-02-05 02:38:14,48.6758,24.4138,24.93,85,94,6.4
435,Te Anau,NZ,2022-02-05 02:38:14,-45.4167,167.7167,64.02,39,4,4.9
436,Itarantim,BR,2022-02-05 02:38:14,-15.6597,-40.0656,70.97,97,100,1.54
437,Mabaruma,GY,2022-02-05 02:38:15,8.2,-59.7833,73.09,91,11,3.2
438,Newport,GB,2022-02-05 02:36:05,51.5877,-2.9984,42.85,84,15,7.78
439,Port Lincoln,AU,2022-02-05 02:36:11,-34.7333,135.8667,73.13,59,6,10.67
440,Sambava,MG,2022-02-05 02:38:15,-14.2667,50.1667,75.92,81,100,5.08
441,Makinsk,KZ,2022-02-05 02:38:16,52.6292,70.4169,3.09,80,100,5.97
442,Saint-Louis,SN,2022-02-05 02:38:16,16.3333,-15.0,73.02,9,0,9.35
443,Fort Nelson,CA,2022-02-05 02:38:16,58.8053,-122.7002,-9.81,70,100,2.3
444,Kiunga,PG,2022-02-05 02:38:17,-6.1219,141.2906,93.34,46,93,3.65
445,Kankan,GN,2022-02-05 02:38:17,10.3854,-9.3057,70.21,18,5,3.02
446,La Reforma,MX,2022-02-05 02:38:17,25.0833,-108.05,64.74,72,0,9.01
447,Saeby,DK,2022-02-05 02:38:18,57.3319,10.5225,37.33,76,10,22.59
448,Niigata,JP,2022-02-05 02:38:18,37.9022,139.0236,31.95,74,75,26.46
449,Keti Bandar,PK,2022-02-05 02:38:19,24.1447,67.4497,69.4,55,1,6.46
450,Sechenovo,RU,2022-02-05 02:38:19,55.2244,45.8906,19.76,95,100,10.87
451,Hengyang,CN,2022-02-05 02:38:19,26.8881,112.615,47.55,71,90,4.18
452,Barrancabermeja,CO,2022-02-05 02:38:20,7.0653,-73.8547,73.27,95,13,1.79
453,Smithers,CA,2022-02-05 02:38:20,54.7804,-127.1743,37.72,87,100,3.44
454,Pontianak,ID,2022-02-05 02:38:20,-0.0333,109.3333,82.38,78,20,3.44
455,Pangody,RU,2022-02-05 02:39:21,65.85,74.4859,9.59,96,100,6.53
456,Kaabong,UG,2022-02-05 02:39:21,3.4836,34.1492,66.69,49,100,1.74
457,Elk City,US,2022-02-05 02:39:22,35.412,-99.4043,29.08,59,0,0.0
458,Bakau,GM,2022-02-05 02:39:22,13.4781,-16.6819,66.34,77,0,0.0
459,Lima,PE,2022-02-05 02:34:34,-12.0432,-77.0282,68.4,68,0,14.97
460,Elat,IL,2022-02-05 02:39:23,29.5581,34.9482,57.04,51,40,9.22
461,Komsomolskiy,UZ,2022-02-05 02:39:23,40.4272,71.7189,29.62,68,100,6.91
462,Copiapo,CL,2022-02-05 02:36:01,-27.3667,-70.3333,67.55,60,0,0.96
463,Leshukonskoye,RU,2022-02-05 02:39:24,64.8989,45.7622,-9.24,100,99,4.45
464,Porto Novo,BJ,2022-02-05 02:39:24,6.4965,2.6036,80.42,90,0,3.83
465,Rorvik,NO,2022-02-05 02:39:24,64.8621,11.2373,37.83,93,100,41.65
466,Farafangana,MG,2022-02-05 02:39:25,-22.8167,47.8333,77.5,91,100,19.3
467,Shingu,JP,2022-02-05 02:39:25,33.7333,135.9833,40.19,45,11,16.8
468,Altamira,BR,2022-02-05 02:39:25,-3.2033,-52.2064,72.09,96,97,2.01
469,Joue-Les-Tours,FR,2022-02-05 02:39:26,47.3522,0.6691,34.14,100,0,2.3
470,Meadow Lake,US,2022-02-05 02:39:26,34.8014,-106.5436,26.8,80,0,3.49
471,Bursa,TR,2022-02-05 02:39:27,40.1667,29.0833,19.44,64,1,3.29
472,Ronne,DK,2022-02-05 02:39:27,55.1009,14.7066,39.11,87,75,20.71
473,Kavaratti,IN,2022-02-05 02:39:27,10.5669,72.642,77.68,59,82,4.74
474,Moa,CU,2022-02-05 02:39:28,20.6569,-74.9403,73.56,80,15,11.45
475,Shimoda,JP,2022-02-05 02:35:36,34.6667,138.95,47.1,48,8,29.48
476,Pavilosta,LV,2022-02-05 02:39:28,56.8879,21.1859,37.35,97,100,20.0
477,Yar-Sale,RU,2022-02-05 02:37:07,66.8333,70.8333,-1.53,100,90,5.66
478,Leczna,PL,2022-02-05 02:37:40,51.3012,22.8814,35.91,93,100,11.5
479,Iralaya,HN,2022-02-05 02:39:29,15.0,-83.2333,76.75,81,7,8.19
480,Jalu,LY,2022-02-05 02:39:29,29.0331,21.5482,49.06,76,0,6.87
481,Piacabucu,BR,2022-02-05 02:39:30,-10.4056,-36.4344,78.22,76,29,8.43
482,Bara,NG,2022-02-05 02:39:30,10.3744,10.7288,61.23,23,0,8.05
483,Pangnirtung,CA,2022-02-05 02:35:43,66.1451,-65.7125,-18.4,69,40,3.44
484,Ulaangom,MN,2022-02-05 02:39:31,49.9811,92.0667,-19.61,94,93,0.54
485,Kaitong,CN,2022-02-05 02:39:31,44.8135,123.15,8.26,69,13,8.97
486,Goderich,CA,2022-02-05 02:39:31,43.7501,-81.7165,12.9,78,100,4.61
487,Weligama,LK,2022-02-05 02:39:32,5.9667,80.4167,78.04,74,35,4.9
488,Pemberton,CA,2022-02-05 02:39:32,50.3164,-122.8027,37.26,96,100,4.59
489,Taree,AU,2022-02-05 02:39:32,-31.9,152.4667,75.58,50,100,20.71
490,Chapleau,CA,2022-02-05 02:39:33,47.8405,-83.4034,-20.11,76,0,0.0
491,Santa Cruz De La Palma,ES,2022-02-05 02:39:33,28.6835,-17.7642,62.74,67,0,3.44
492,Alyangula,AU,2022-02-05 02:36:18,-13.8483,136.4192,78.67,89,40,9.22
493,La Cruz,MX,2022-02-05 02:39:34,23.9167,-106.9,62.37,70,0,7.27
494,Quibor,VE,2022-02-05 02:39:34,9.9287,-69.6201,68.86,75,11,3.6
495,Husavik,IS,2022-02-05 02:39:33,66.0449,-17.3389,10.31,92,100,7.87
496,Yaan,NG,2022-02-05 02:39:35,7.3833,8.5667,76.3,14,0,8.79
497,Tura,IN,2022-02-05 02:39:35,25.5198,90.2201,57.74,85,31,2.26
498,Oktyabrskiy,RU,2022-02-05 02:39:35,54.4815,53.471,23.77,91,100,4.54
499,Moose Factory,CA,2022-02-05 02:40:36,51.2585,-80.6094,-14.8,70,0,4.61
500,Zheleznodorozhnyy,RU,2022-02-05 02:40:36,55.7503,38.0042,16.21,100,82,3.22
501,Hambantota,LK,2022-02-05 02:40:33,6.1241,81.1185,75.54,100,81,2.3
502,Rivers,CA,2022-02-05 02:40:37,50.0308,-100.2403,-8.45,99,100,7.09
503,North Bend,US,2022-02-05 02:40:37,43.4065,-124.2243,49.15,99,100,0.0
504,Kasongo-Lunda,CD,2022-02-05 02:40:37,-6.4667,16.8167,67.48,98,94,0.98
505,Ozinki,RU,2022-02-05 02:40:38,51.1786,49.6769,29.43,98,100,1.95
506,Pacific Grove,US,2022-02-05 02:39:25,36.6177,-121.9166,57.97,64,0,3.0
507,College,US,2022-02-05 02:37:44,64.8569,-147.8028,6.75,63,100,0.0
508,Homer,US,2022-02-05 02:40:39,59.6425,-151.5483,33.67,86,0,5.75
509,Rabupura,IN,2022-02-05 02:40:39,28.25,77.6,48.38,83,0,2.3
510,Waipawa,NZ,2022-02-05 02:39:04,-41.4122,175.5153,56.44,93,100,10.0
511,West Bay,KY,2022-02-05 02:40:39,19.3667,-81.4167,75.27,89,40,1.99
512,Kumeny,RU,2022-02-05 02:40:40,58.1089,49.9161,17.85,94,100,12.12
513,Longyearbyen,SJ,2022-02-05 02:39:54,78.2186,15.6401,15.64,53,20,20.71
514,Saint-Georges,GD,2022-02-05 02:38:54,12.0564,-61.7485,76.68,83,75,6.91
515,Skelleftea,SE,2022-02-05 02:40:41,64.7507,20.9528,33.01,69,100,9.22
516,Sibolga,ID,2022-02-05 02:40:41,1.7427,98.7792,81.63,70,100,0.76
517,Coquimbo,CL,2022-02-05 02:39:02,-29.9533,-71.3436,64.13,82,0,4.61
518,Itacarambi,BR,2022-02-05 02:40:42,-15.1022,-44.0919,71.13,95,100,1.95
519,Mecca,SA,2022-02-05 02:40:42,21.4267,39.8261,57.67,51,3,11.9
520,Karratha,AU,2022-02-05 02:40:42,-20.7377,116.8463,93.38,52,49,19.1
521,Tongliao,CN,2022-02-05 02:40:43,43.6125,122.2653,11.62,71,2,11.81
522,Domoni,KM,2022-02-05 02:40:43,-12.2569,44.5319,79.57,80,17,9.08
523,Shetpe,KZ,2022-02-05 02:40:44,44.1667,52.1167,35.06,96,100,10.94
524,Anadyr,RU,2022-02-05 02:40:44,64.75,177.4833,-6.02,79,0,4.81
525,Bonavista,CA,2022-02-05 02:40:44,48.6499,-53.1147,29.12,94,100,22.66
526,Bontang,ID,2022-02-05 02:40:45,0.1333,117.5,83.08,69,100,6.51
527,Sola,VU,2022-02-05 02:40:45,-13.8833,167.55,82.54,77,100,21.34
528,Guerrero Negro,MX,2022-02-05 02:36:17,27.9769,-114.0611,60.53,35,0,1.88
529,Mitsamiouli,KM,2022-02-05 02:40:46,-11.3847,43.2844,81.43,76,99,11.34
530,Hokitika,NZ,2022-02-05 02:40:46,-42.7167,170.9667,61.54,81,100,7.74
531,Coahuayana,MX,2022-02-05 02:40:46,18.7333,-103.6833,76.48,79,3,3.0
532,Poso,ID,2022-02-05 02:40:47,-1.3959,120.7524,85.64,64,93,4.45
533,Asfi,MA,2022-02-05 02:40:47,32.2994,-9.2372,61.36,58,83,13.51
534,Capoeiras,BR,2022-02-05 02:40:48,-8.7347,-36.6267,65.57,89,19,6.8
535,Marzuq,YE,2022-02-05 02:40:48,14.4,46.4667,61.41,28,0,5.17
536,Axim,GH,2022-02-05 02:40:49,4.8699,-2.2405,78.01,85,1,5.93
537,Hondo,JP,2022-02-05 02:39:16,32.45,130.2,39.15,62,100,20.33
538,Kostomuksha,RU,2022-02-05 02:40:49,64.571,30.5767,17.83,83,100,17.29
539,Pelym,RU,2022-02-05 02:40:50,61.0108,61.9978,8.62,97,100,2.1
540,Barentu,ER,2022-02-05 02:40:50,15.1139,37.5928,60.84,82,2,3.62
541,Palmer,US,2022-02-05 02:40:50,42.1584,-72.3287,29.75,84,100,3.0
542,Zhicheng,CN,2022-02-05 02:40:52,30.2956,111.5047,46.11,52,7,5.21
543,Progreso,MX,2022-02-05 02:40:53,21.2833,-89.6667,76.1,88,78,10.4
544,Terrace,CA,2022-02-05 02:40:54,54.5163,-128.6035,42.42,93,100,18.41
545,Kaohsiung,TW,2022-02-05 02:40:54,22.6163,120.3133,67.95,70,20,4.0
546,Ukiah,US,2022-02-05 02:40:02,39.1502,-123.2078,57.09,57,0,3.44
547,Nieuwpoort,BE,2022-02-05 02:41:55,51.1244,2.7735,43.09,78,20,6.91
548,Barra Do Bugres,BR,2022-02-05 02:41:55,-15.0725,-57.1811,73.51,91,90,2.37
549,Fare,PF,2022-02-05 02:39:18,-16.7,-151.0167,80.51,75,75,14.03
550,Bose,IT,2022-02-05 02:41:55,45.4612,8.0137,41.2,84,16,2.84
551,San Javier,ES,2022-02-05 02:41:56,37.8063,-0.8374,57.81,82,84,1.01
552,Nassau,US,2022-02-05 02:41:56,40.7507,-73.5829,31.71,80,100,1.01
553,Prenzlau,DE,2022-02-05 02:41:57,53.3167,13.8667,39.22,75,96,20.42
554,Caborca,MX,2022-02-05 02:41:57,30.5838,-111.101,49.15,19,4,9.86
555,Xuddur,SO,2022-02-05 02:41:57,4.1213,43.8894,66.92,76,21,17.09
